,0,1
0,0.4949133977324323,0.4949133977324323
1,0.539905524799017,0.539905524799017
2,0.5169201850699907,0.5169201850699907
3,0.5510387687779839,0.5510387687779839
4,0.5050353737560759,0.5050353737560759
5,0.5285378195745767,0.5285378195745767
6,0.539905524799017,0.539905524799017
7,0.49286405809014416,0.49286405809014416
8,0.539905524799017,0.539905524799017
9,0.5275794546527186,0.5275794546527186
10,0.5735393346764044,0.5735393346764044
11,0.5030272728659586,0.5030272728659586
12,0.6069769786668839,0.6069769786668839
13,0.5030272728659586,0.5030272728659586
