,0,1
0,0.5866666666666667,0.4150943396226415
1,0.631578947368421,0.46153846153846156
2,0.6233766233766234,0.4313725490196078
3,0.6493506493506495,0.47058823529411764
4,0.6746987951807228,0.39999999999999997
5,0.6133333333333333,0.4528301886792453
6,0.631578947368421,0.46153846153846156
7,0.6153846153846154,0.4
8,0.631578947368421,0.46153846153846156
9,0.6410256410256411,0.43999999999999995
10,0.6578947368421053,0.5
11,0.6329113924050632,0.40816326530612246
12,0.6842105263157895,0.5384615384615384
13,0.6329113924050632,0.40816326530612246
