,0,1
0,0.5945945945945946,0.4074074074074074
1,0.631578947368421,0.46153846153846156
2,0.6153846153846154,0.44
3,0.6410256410256411,0.48
4,0.6222222222222222,0.47368421052631576
5,0.6216216216216216,0.4444444444444444
6,0.631578947368421,0.46153846153846156
7,0.6,0.4166666666666667
8,0.631578947368421,0.46153846153846156
9,0.625,0.4583333333333333
10,0.6578947368421053,0.5
11,0.6097560975609756,0.43478260869565216
12,0.6842105263157895,0.5384615384615384
13,0.6097560975609756,0.43478260869565216
