,0,1
0,0.5789473684210527,0.4230769230769231
1,0.631578947368421,0.46153846153846156
2,0.631578947368421,0.4230769230769231
3,0.6578947368421053,0.46153846153846156
4,0.7368421052631579,0.34615384615384615
5,0.6052631578947368,0.46153846153846156
6,0.631578947368421,0.46153846153846156
7,0.631578947368421,0.38461538461538464
8,0.631578947368421,0.46153846153846156
9,0.6578947368421053,0.4230769230769231
10,0.6578947368421053,0.5
11,0.6578947368421053,0.38461538461538464
12,0.6842105263157895,0.5384615384615384
13,0.6578947368421053,0.38461538461538464
