,0
0,0.06005763395600164
1,0.13815273063140598
2,0.031761346610716945
3,0.17612240316572622
4,0.1286949299057178
5,0.04351259372329707
6,0.23503396491930537
7,0.031761346610716945
8,-0.0359961928254792
9,0.2792896329177484
10,-0.0359961928254792
11,0.05501903637039413
12,0.0821440096816907
13,0.2135744251723958
