,0
0,0.5625
1,0.59375
2,0.546875
3,0.609375
4,0.59375
5,0.546875
6,0.640625
7,0.546875
8,0.515625
9,0.65625
10,0.515625
11,0.546875
12,0.5625
13,0.625
