,0,1
0,0.7105263157894737,0.34615384615384615
1,0.7105263157894737,0.4230769230769231
2,0.6842105263157895,0.34615384615384615
3,0.7105263157894737,0.46153846153846156
4,0.7368421052631579,0.38461538461538464
5,0.6578947368421053,0.38461538461538464
6,0.7631578947368421,0.46153846153846156
7,0.6842105263157895,0.34615384615384615
8,0.6578947368421053,0.3076923076923077
9,0.7368421052631579,0.5384615384615384
10,0.6578947368421053,0.3076923076923077
11,0.631578947368421,0.4230769230769231
12,0.6578947368421053,0.4230769230769231
13,0.7105263157894737,0.5
