,0,1
0,0.4959348919001854,0.4959348919001854
1,0.5482766522927934,0.5482766522927934
2,0.4866642633922876,0.4866642633922876
3,0.5726562866782,0.5726562866782
4,0.5323540266745422,0.5323540266745422
5,0.5030272728659586,0.5030272728659586
6,0.5934869169979852,0.5934869169979852
7,0.4866642633922876,0.4866642633922876
8,0.4499212706658476,0.4499212706658476
9,0.6298897789321866,0.6298897789321866
10,0.4499212706658476,0.4499212706658476
11,0.5169201850699907,0.5169201850699907
12,0.5275794546527186,0.5275794546527186
13,0.5960395606792697,0.5960395606792697
