,0,1
0,0.467571900119518,0.467571900119518
1,0.5583376135352688,0.5583376135352688
2,0.5275794546527186,0.5275794546527186
3,0.4866642633922876,0.4866642633922876
4,0.4499212706658476,0.4499212706658476
5,0.5139747469339617,0.5139747469339617
6,0.5619514869490164,0.5619514869490164
7,0.5323540266745422,0.5323540266745422
8,0.4499212706658476,0.4499212706658476
9,0.5227612765179922,0.5227612765179922
10,0.5323540266745422,0.5323540266745422
11,0.5682204624326068,0.5682204624326068
12,0.6177207681213422,0.6177207681213422
13,0.5482766522927934,0.5482766522927934
