,0,1
0,0.6506024096385543,0.35555555555555557
1,0.6913580246913581,0.4680851063829788
2,0.6410256410256411,0.43999999999999995
3,0.6419753086419753,0.3829787234042554
4,0.6172839506172839,0.3404255319148936
5,0.6904761904761905,0.40909090909090906
6,0.6666666666666667,0.48000000000000004
7,0.6829268292682926,0.4347826086956522
8,0.6172839506172839,0.3404255319148936
9,0.6666666666666666,0.42553191489361697
10,0.6829268292682926,0.4347826086956522
11,0.7073170731707317,0.47826086956521735
12,0.725,0.5416666666666667
13,0.6749999999999999,0.4583333333333333
