,0,1
0,0.5848976518656018,0.5848976518656018
1,0.5129891760425771,0.5129891760425771
2,0.5583376135352688,0.5583376135352688
3,0.5227612765179922,0.5227612765179922
4,0.4866642633922876,0.4866642633922876
5,0.5227612765179922,0.5227612765179922
6,0.484580038554192,0.484580038554192
7,0.5960395606792697,0.5960395606792697
8,0.5510387687779839,0.5510387687779839
9,0.6177207681213422,0.6177207681213422
10,0.5380275868489703,0.5380275868489703
11,0.5323540266745422,0.5323540266745422
12,0.484580038554192,0.484580038554192
13,0.5831646179767074,0.5831646179767074
