,0,1
0,0.6493506493506495,0.47058823529411764
1,0.7012987012987013,0.5490196078431373
2,0.625,0.37500000000000006
3,0.6428571428571428,0.3181818181818182
4,0.6923076923076923,0.52
5,0.6666666666666666,0.42553191489361697
6,0.6410256410256411,0.43999999999999995
7,0.6410256410256411,0.43999999999999995
8,0.6233766233766234,0.4313725490196078
9,0.6493506493506495,0.47058823529411764
10,0.6913580246913581,0.4680851063829788
11,0.6329113924050632,0.40816326530612246
12,0.6835443037974684,0.4897959183673469
13,0.6749999999999999,0.4583333333333333
